stop_id,stop_code,stop_name,stop_lat,stop_lon
30102,02,Bluszczowa,53.030312,18.56561
30002,02,Lotnisko,53.026437,18.565304
59303,03,Uniwersytet,53.0236283187652,18.5649365186691
48205,05,Rydygiera,53.023781,18.658275
04204,04,Tofama,53.034456,18.651168
03805,05,Wschodnia,53.0302923882126,18.6427339911461
25008,08,Przy Kaszowniku,53.0181023775914,18.611915409565
34901,01,Wschodnia - Pętla,53.0289083597375,18.6438095569611
03902,02,Wschodnia,53.0295907010049,18.6418998241425
03405,05,Dworzec Wschodni,53.0249350801981,18.633898794651
08902,02,Szpital Miejski,53.024222012817,18.6218878626823
08504,04,Świętopełka,53.0237218906527,18.6184224486351
33901,01,Sąd Rejonowy,53.0216229276314,18.6130258440971
25001,01,Przy Kaszowniku,53.0179926583089,18.6124411225319
30201,01,Dworzec Autobusowy,53.0165638618847,18.6066287755966
04602,02,Elana A,53.0370909040674,18.6625662446022
14002,02,Przychodnia,53.0364163424173,18.6576410382986
04302,02,Tofama,53.034972,18.653099
69105,05,Koniuchy,53.0326296501484,18.6008781194687
31005,05,Od Nowa,53.017837,18.580203
06301,01,Fałata,53.0151108137243,18.581303358078
54403,03,Strzałowa,52.998577,18.620984
08002,02,Kniaziewicza,52.995013,18.618732
07702,02,Plebiscytowa,52.9959350323446,18.6235803365707
67303,03,Starotoruńska,53.0199030247764,18.5203528404236
99201,01,Przysiek,53.030988,18.500451
99203,03,Rozgarty,53.037812,18.481378
99801,01,Górsk - Parking,53.0473132732833,18.4596410393715
99811,11,Górsk - Prosta,53.0383424238494,18.4551912546158
99821,21,Górsk - Kościół,53.0290519265274,18.451079428196
99812,12,Górsk - Prosta,53.038600464648,18.4553951025009
99211,11,Górsk III,53.0485515973081,18.4588471055031
99213,13,Górsk - Leśniczanka,53.0521325398751,18.4451812505722
99215,15,Górsk - Ośrodek Zdrowia,53.0588679686319,18.4248125553131
99217,17,Zarośle Cienkie - Skrzyżowanie,53.0710561272799,18.3926475048065
99219,19,Pędzewo I,53.0835952734836,18.3614534139633
99221,21,Pędzewo II,53.0889275736204,18.3433485031128
99223,23,Zławieś Wielka,53.0945475216595,18.3299133181572
99225,25,Zławieś Wielka - Urząd Gminy,53.0961355998111,18.3310264348984
06402,02,Akademiki,53.0173456315718,18.5752522945404
67502,02,Gałczyńskiego,53.0161951585722,18.5873007774353
63002,02,Arena Toruń,53.018442,18.591941
15609,09,Rydygiera,53.023425,18.659512
48604,04,Plac Daszyńskiego,53.02146,18.646341
14702,02,Targowa,53.0171778225542,18.6365246772766
13904,04,Gołębia,53.015611,18.631367
31304,04,Dworzec Miasto,53.0111579957534,18.6192821336731
46401,01,Lotników,53.028695,18.608163
39301,01,Gronowo,53.102805,18.790478
39202,02,Brzeźno,53.08839,18.772686
63602,02,Rogówko,53.07056,18.756067
20302,02,Rogówko - Ogrodnik,53.065409,18.741564
20102,02,Grębocin Ośrodek Zdrowia,53.061147,18.727723
09003,03,Grębocin,53.058481,18.716053
61501,01,Kolonia Papowska,53.0668151618126,18.6922764033079
19802,02,Grębocin,53.057149,18.716862
19602,02,Kresowa,53.053272,18.710147
62602,02,Wapienna,53.0527536523778,18.6958826333284
33302,02,Meprozet,53.0524227428076,18.7020885944366
15002,02,Nad Rzeczką,53.051463,18.70499
19402,02,Bajeczna,53.048949,18.704145
19202,02,Cegielnia,53.046493,18.700978
50202,02,Suwalska,53.040005,18.696256
19002,02,Szczecińska,53.037553,18.693772
18802,02,Barwna,53.034468,18.690584
20504,04,Plac Św. Katarzyny,53.0136601371583,18.6138814687729
53001,01,Kołowa,53.043872,18.685644
53101,01,Na Zapleczu,53.040036,18.686725
05301,01,Katarzynki,53.0374457200663,18.6876341700554
05402,02,Chrzanowskiego,53.036457,18.685114
05602,02,Bukowa,53.036168,18.674521
67002,02,Niesiołowskiego,53.0303214232994,18.6774551868439
03208,08,Dworzec Wschodni,53.025249261689,18.6333341896534
68704,04,Hallera,52.9951301286915,18.6022057341343
63402,02,Lipnowska,52.993011,18.65212
14901,01,Nad Rzeczką,53.051685,18.70472
33401,01,Meprozet,53.052471,18.702461
46501,01,Lotników,53.028839802394,18.6092868447304
32502,02,Drwęca,53.001748,18.70096
62902,02,Wodna,53.0032215737628,18.7024855613709
59702,02,Skierki,53.005578,18.705241
59502,02,Fantazyjna,53.008292,18.708034
59402,02,Dyngusowa,53.008657,18.704245
67602,02,Balladyny,53.008159,18.697228
32102,02,Dożynkowa,53.008234,18.693562
40502,02,Księżycowa,53.012045,18.688134
31902,02,Wieżowa,53.014478,18.682565
31702,02,Turystyczna,53.016483,18.680746
36502,02,Wianki,53.0187074421524,18.6754810810089
99054,54,Kopanino - Przy Dębie,52.9858635698958,18.7393391132355
99052,52,Złotoria - Akacjowa,52.988756,18.728826
99050,50,Złotoria,52.989507,18.72357
99048,48,Złotoria - Lipowa,52.991728,18.716834
99046,46,Złotoria - Toruńska,52.995261,18.708535
99044,44,Złotoria - Pomorska,52.998216,18.701301
27801,01,Port Drzewny,53.0198308183857,18.5109107268803
27602,02,Starotoruńska,53.018941,18.52151
57002,02,Centrum Handlowe - Zachód,53.016337,18.536763
27402,02,Oczyszczalnia,53.015914,18.541204
27204,04,Szosa Bydgoska,53.014787,18.556483
57402,02,Łukasiewicza,53.017647,18.561104
28901,01,Żwirki i Wigury,53.028213,18.588999
63703,03,Wybickiego,53.024768,18.593476
63902,02,Popiela,53.026259,18.602842
47400,00,Bielawy,53.032989,18.691247
99125,25,Obrowo - Osiedle,52.963123,18.863043
99123,23,Kolonia Obrowska,52.95513,18.848132
99121,21,Sąsieczno,52.9507727178671,18.8433766365051
99119,19,Osiek - Siciny I,52.940056,18.832784
70102,02,Osiek - Jesionek,52.9360917944664,18.8280665874481
99117,17,Osiek - Siciny II,52.93314,18.815538
99115,15,Osiek - Szkoła,52.9263168359386,18.8081082701683
99113,13,Osiek,52.928249,18.80187
99111,11,Dzikowo Skrzyżowanie,52.9318529088771,18.7852504849434
99109,09,Dzikowo,52.9308424343686,18.7678322196007
99107,07,Silno IV,52.933244,18.748208
99105,05,Silno III,52.9409073242959,18.7342777848244
99103,03,Silno II,52.9472690152609,18.7288865447044
99101,01,Silno I,52.9529252209745,18.7258958816528
99065,65,Grabowiec - Wieś,52.9661416975028,18.7218269705772
99063,63,Grabowiec II,52.971511,18.71783
99061,61,Grabowiec I,52.977755,18.710607
99059,59,Złotoria II,52.981732,18.707
99057,57,Złotoria I,52.9873297127243,18.7037354707718
67703,03,Drwęca,53.002533,18.699675
32302,02,Kogucia,53.0045192691377,18.697657585144
50603,03,Księżycowa,53.01252,18.689177
51601,01,Nad Strugą,53.0510684457359,18.7123560905457
99098,98,Lubicz Górny - Osiedle,53.0237057575832,18.7661960721016
99008,08,Lubicz Górny - Bankowa,53.024571,18.770125
38002,02,Kusocińskiego,53.0306440340593,18.6984971165657
49802,02,Kolankowskiego,53.029781,18.694116
19501,01,Kresowa,53.052726,18.709867
48301,01,Grębocin - Toruńska,53.054336,18.712019
19701,01,Grębocin,53.058251,18.719534
20001,01,Grębocin Ośrodek Zdrowia,53.061268,18.728774
20201,01,Rogówko - Ogrodnik,53.065519,18.742374
20401,01,Rogówko,53.07074,18.757094
39101,01,Brzeźno,53.087895,18.772619
99319,19,Kąkol,52.9931372807005,18.4560951590538
99321,21,Kąkol - Wiadukt,52.9940655796137,18.4474718570709
99323,23,Jarki,52.9893593018908,18.4452080726624
99325,25,Cierpice II,52.9878964572436,18.4525814652443
99327,27,Cierpice - Nadleśnictwo,52.9864803893523,18.4650564193726
99329,29,Cierpice - Andrewex,52.9859588383974,18.4721750020981
99331,31,Cierpice - Pętla,52.9838741864033,18.4863102436066
99333,33,Cierpiszewo,52.9796819712747,18.4998339414597
99335,35,Cierpiszewo - Leśna,52.9824866502205,18.4986101835966
99337,37,Cierpice - Szkoła,52.9864626276587,18.4866508841515
99339,39,Cierpice - Ogrodowa,52.9877866611654,18.4830540418625
99341,41,Cierpice - Ogrodowa II,52.9945951046646,18.4802001714706
99312,12,Wielka Nieszawka - Wiślana,53.0006712627274,18.4811925888062
99310,10,Wielka Nieszawka - RSP,52.9981724574515,18.4949362277985
99308,08,Wielka Nieszawka - Urząd Gminy,52.9977462901789,18.5066628456116
99306,06,Mała Nieszawka - Kościół,52.992651328443,18.5240060091019
99304,04,Mała Nieszawka - Stadion,52.9898517494832,18.5349065065384
99302,02,Mała Nieszawka - Szkoła,52.9898646660658,18.5492885112762
91502,02,Zagrodowa,52.9913661924674,18.5687747597694
91202,02,Kluczyki,52.9934230374483,18.5776287317276
91302,02,Wiślana,52.9961513541202,18.5891354084015
90406,06,Plac Armii Krajowej,52.9985953920256,18.6038044095039
20606,06,Plac Św. Katarzyny,53.0143620835218,18.6131706833839
48802,02,Koniuchy,53.0334022575336,18.6018289625645
47101,01,Przychodnia,53.0368554336563,18.6566680669785
00050,50,Płaska,53.0433739408645,18.6672896146774
00051,51,Inżynierów Elany,53.0397035716492,18.6744430661201
99013,13,Krobia - Kalinowa,53.0296681291192,18.7734997272491
99015,15,Krobia - Osiedlowa,53.033378,18.778143
99017,17,Krobia - Poligraficzna,53.037142,18.782816
99931,31,Młyniec II - Topolowa,53.0595917469344,18.8157552480698
99031,31,Młyniec II,53.0651784548734,18.817238509655
99903,03,Młyniec I - Polna,53.0704759704564,18.8120269775391
99921,21,Brzezinko,53.0777612060037,18.786795437336
99910,10,Rogówko - Lubicka,53.0666145053704,18.7675975263119
99037,37,Jedwabno,53.0512457965838,18.7688300013542
99039,39,Jedwabno - Widokowa,53.0439157615183,18.7659573554993
99041,41,Lubicz Dolny - Tęczowa,53.0339821072195,18.7625375390053
66503,03,Osiedle Leśne - Polana,53.057696,18.560858
68101,01,Przysiecka,53.058829,18.546761
07601,01,Cmentarz Centralny,53.042187,18.618051
79404,04,Okólna,52.9865498213574,18.6165744066238
79602,02,Lilii Wodnych,52.9868259335757,18.6220219731331
06210,10,Rubinkowo P&R,53.027376278756,18.6795848608017
99911,11,Rogówko - Lubicka,53.0666410984466,18.7676109373569
99920,20,Brzezinko,53.0775001770506,18.7880118191242
99905,05,Młyniec I - Polna,53.0704147312246,18.812010884285
99930,30,Młyniec II - Topolowa,53.0595627315571,18.8156479597092
99024,24,Mierzynek,53.0407808477367,18.8136550784111
99022,22,Mierzynek - Leśna,53.0391987908077,18.8052302598953
99020,20,Krobia,53.0365425463259,18.7862858176231
99018,18,Krobia - Poligraficzna,53.0370344557984,18.7825655937195
99016,16,Krobia - Osiedlowa,53.03351,18.778142
99014,14,Krobia - Kalinowa,53.0301939913843,18.7739503383636
65502,02,Bema,53.021896,18.595931
99315,15,Cierpice - Skrzyżowanie,52.9912951536851,18.4749215841293
99317,17,Cierpice - Stacja Paliw,52.9942560802273,18.4675870835781
80001,01,Lubicz Górny - Rzemieślnicza,53.0229926698809,18.7787434458733
80404,04,Nowa Wieś I,53.0145121533318,18.753308057785
80102,02,Nowa Wieś - Widokowa,53.0082700996097,18.7491345405579
80203,03,Nowa Wieś - Orla,53.0025501140759,18.7415492534637
80303,03,Nowa Wieś II,52.9986954751736,18.7394893169403
66704,04,Sczanieckiego,53.027368,18.612217
66902,02,Urząd Celny,53.03051,18.623817
66102,02,Chrobrego,53.03159,18.631316
37704,04,Drzymały,52.990414,18.594723
10202,02,Plac Armii Krajowej,52.998933,18.606742
56903,03,Lniana,53.048061,18.588403
56401,01,Słoneczna,53.0488498861894,18.5915172100067
56601,01,Czeremchowa,53.0505460626342,18.5854339599609
56701,01,Brzoskwiniowa,53.049549,18.578442
43800,00,Osiedle Leśne - Polana,53.0591686040802,18.5613772273064
53601,01,Rudacka,53.0032473989268,18.6314928531647
65800,00,Gliniecka,53.0036944946298,18.6675162613392
99010,10,Lubicz Górny - Osiedle,53.0236682677714,18.7662068843114
62500,00,Krobia,53.036482468473,18.7862791121006
48101,01,Kanałowa,53.036827,18.638796
53802,02,Hutowo,53.041715,18.652891
42303,03,Wielki Rów,53.034294,18.611009
48703,03,Koniuchy,53.032773,18.599073
79501,01,Lilii Wodnych,52.9868485391762,18.6209464073181
08301,01,Okólna,52.986379,18.616102
41101,01,Cmentarz Centralny - II Brama,53.044221,18.62275
00303,03,Barwna,53.035394,18.690523
24801,01,Glinki,52.964902,18.554652
37803,03,Drzymały,52.990312,18.594325
99205,05,Rozgarty - Kwiatowa,53.040706,18.479291
99206,06,Rozgarty - Stara Szkoła,53.043875,18.489532
41301,01,Fabryczna,53.029881,18.630437
66204,04,Chrobrego,53.0327828823586,18.630114197731
31403,03,Dworzec Miasto,53.0108659547178,18.6192713677883
56803,03,Gołębia,53.015382,18.631453
14401,01,Targowa,53.0170681009206,18.6369431018829
65802,02,Gliniecka,53.003846,18.667205
26002,02,Działki Rudak,53.005518,18.659779
53702,02,Rudacka,53.0033200321178,18.6312836408615
30401,01,Niesiołowskiego,53.0306359688197,18.674421608448
52703,03,Katarzynki,53.037769,18.68848
52801,01,Na Zapleczu,53.040245,18.691108
52901,01,Osiedle Pancernych,53.043525,18.691342
54002,02,Motoarena,53.0156731596547,18.5487453639507
60004,04,Kusocińskiego,53.0317073248897,18.7004352305997
42602,02,Liliowa,53.0435061715332,18.5888323187828
99316,16,Cierpice - Stacja Paliw,52.9942447793669,18.4676809608936
99314,14,Cierpice - Skrzyżowanie,52.9915922241793,18.4757423400879
53901,01,Hutowo,53.041889,18.652048
17804,04,Fort V,53.0420967652347,18.6096274852753
51702,02,Forteczna,53.048427,18.616452
67404,04,Lisia,53.0424725039129,18.5787552595139
41801,01,Krucza,53.0425095938194,18.5761079192162
41501,01,Wrzosowa,53.042063,18.572211
41601,01,Jastrzębia,53.0406147425503,18.573911190033
41701,01,Myśliwska,53.040638,18.580161
99011,11,Lubicz Górny - DK10,53.025443,18.775086
99158,58,Brzozówka,53.020183,18.801782
70202,02,Głogowo,53.013958,18.82006
99136,36,Dobrzejewice,53.0079368311799,18.8353085517883
99132,32,Dobrzejewice - Staw,53.000302,18.833428
99130,30,Zawały I,52.9960803232089,18.8430574536324
99128,28,Kawęczyn,52.984841,18.865215
69401,01,Gminna,53.0403196220484,18.7168139219284
69302,02,Przelot,53.0378843976284,18.7251824140549
12301,01,Kociewska,53.042001,18.636349
15103,03,Poznańska - Osiedle,52.967731,18.5592
50506,06,Ligi Polskiej,53.021948,18.689185
59803,03,Dożynkowa,53.007106,18.694828
32201,01,Kogucia,53.004271,18.6977
32401,01,Drwęca,53.0022127662052,18.6997953057289
80301,01,Nowa Wieś II,52.9989085546515,18.7399184703827
80201,01,Nowa Wieś - Orla,53.0045128130384,18.7437164783478
80101,01,Nowa Wieś - Sokola,53.0098774986114,18.750776052475
80403,03,Nowa Wieś I,53.0149187914843,18.7537050247192
39703,03,Katarzynka PKP,53.0513844521928,18.6155927181244
51101,01,Forteczna,53.047813,18.616118
64402,02,Fort V,53.041849,18.608501
40702,02,Elektryczna,53.0393136549451,18.5990259470236
54503,03,Letnia,52.990141,18.604702
49402,02,Gen. Orlicza-Dreszera,52.990314,18.609176
68603,03,Hallera,52.9952049291047,18.6022426814873
32500,00,Drwęca,53.001609084489,18.7010210752487
62701,01,Chrzanowskiego,53.035727,18.686592
99207,07,Rozgarty - Leśna,53.046154,18.493574
99208,08,Rozgarty - Wróblowa,53.0416258778039,18.4991928935051
99209,09,Przysiek - Błotka,53.0367151184848,18.5048148036003
99210,10,Przysiek - Szkoła,53.032194,18.502405
99202,02,Przysiek,53.030476,18.501315
07404,04,Polna,53.038582,18.613513
66303,03,Chrobrego,53.031215,18.629962
41402,02,Fabryczna,53.028969,18.630325
51903,03,Pilska,53.037532,18.696135
52102,02,Ostrołęcka,53.035682,18.701053
53402,02,Krynicka,53.036294,18.705079
52303,03,Chełmska,53.040121,18.698745
40301,01,Ceramiczna,53.046755,18.700541
40401,01,EC Grębocin,53.0457096875497,18.6968502402306
99226,26,Zławieś Wielka - Urząd Gminy,53.0965511318833,18.331503868103
99224,24,Zławieś Wielka,53.094128748892,18.3303505182266
99222,22,Pędzewo II,53.0882767784246,18.3460414409637
99220,20,Pędzewo I,53.0833890564647,18.361930847168
99218,18,Zarośle Cienkie - Skrzyżowanie,53.0707241496097,18.3933180570602
99216,16,Górsk - Ośrodek Zdrowia,53.0585649130809,18.4255260229111
99214,14,Górsk - Leśniczanka,53.0518229879265,18.4470105171204
99212,12,Górsk III,53.0476809044415,18.4604296088219
99204,04,Rozgarty,53.0372876660274,18.4819060564041
68905,05,Osiedle Młodych,53.0133115802388,18.5980202257633
99058,58,Złotoria I,52.986972,18.703776
99060,60,Złotoria II,52.9817232239068,18.7068843841553
99062,62,Grabowiec I,52.978317,18.709887
99064,64,Grabowiec II,52.970841,18.718443
99066,66,Grabowiec - Wieś,52.9660948491591,18.7218350172043
99102,02,Silno I,52.951637,18.72642
99104,04,Silno II,52.947017,18.729015
99106,06,Silno III,52.941201,18.733745
99108,08,Silno IV,52.932957,18.748789
99110,10,Dzikowo,52.930663,18.768522
99112,12,Dzikowo Skrzyżowanie,52.931708,18.784793
99114,14,Osiek,52.927688,18.803183
99116,16,Osiek - Szkoła,52.9263369134652,18.8084112447584
69201,01,Przelot,53.0382569474943,18.7244126200676
40601,01,Elektryczna,53.0399909934778,18.6006781877649
99090,90,Kopanino,52.9845249444951,18.7445023655891
99972,72,Kopanino - Słoneczna,52.9812839751547,18.7510657310486
99961,61,Obory,52.9767038949375,18.7700973451138
48204,04,Barwna,53.034650219036,18.6923114459514
41905,05,Katarzynka PKP,53.0511716317726,18.6173415184021
77610,10,Papowo Toruńskie - Osieki,53.0709723273328,18.624524474144
70010,10,Papowo Toruńskie - Daglezjowa,53.0695170830171,18.6456683278084
70011,11,Papowo Toruńskie,53.0787811372958,18.6580091714859
88802,02,Papowo Toruńskie - Wybudowanie,53.083347168512,18.6439490318298
77723,23,Łysomice - Warszawska,53.0859828079696,18.6295080184937
77722,22,Łysomice,53.084464,18.619518
99118,18,Osiek - Siciny II,52.933253,18.816222
70101,01,Osiek - Jesionek,52.9362211208332,18.8285493850708
99120,20,Osiek - Siciny I,52.9404547293382,18.8328757882118
99122,22,Sąsieczno,52.9514061983742,18.844438791275
99124,24,Kolonia Obrowska,52.955553,18.848774
99126,26,Obrowo - Osiedle,52.963125,18.863222
77711,11,Papowo Toruńskie - Osieki,53.070654,18.617738
77712,12,Łysomice,53.084834,18.619768
77713,13,Łysomice - Warszawska,53.0860601348076,18.6282956600189
89901,01,Papowo Toruńskie - Wybudowanie,53.0833342799029,18.643798828125
88202,02,Papowo Toruńskie - Kościół,53.0791243314918,18.6586931347847
88401,01,Papowo Toruńskie - Sołectwo,53.0866658568992,18.6678957939148
88601,01,Gostkowo I,53.094080428695,18.6777073144913
77714,14,Gostkowo - Kościół,53.100308454796,18.6903592944145
88501,01,Gostkowo III,53.1054502855657,18.7078580260277
77725,25,Turzno - Pałac,53.109583,18.72647
89101,01,Turzno - Kasztanowa,53.1174626717306,18.7320113182068
87801,01,Kamionki Małe II,53.1219618237508,18.7371933460236
77716,16,Kamionki Małe III,53.1305000641459,18.741409778595
61000,00,Kamionki Jezioro,53.134097,18.767902
64501,01,Fort V,53.0411646611562,18.6089837551117
99971,71,Kopanino - Słoneczna,52.9805637267275,18.7517362833023
99091,91,Kopanino,52.9846008387211,18.7444648146629
00609,09,Sztuki Piękne,53.0139731905103,18.5810646414757
77721,21,Papowo Toruńskie - Osieki,53.070661,18.617508
41906,06,Katarzynka PKP,53.0511780808916,18.6170384287834
99161,61,Brzozówka,53.0214277075862,18.8031515479088
99162,62,Brzozówka - Sklep,53.0241816805993,18.8093045353889
99164,64,Brzozówka - Wieś,53.026462,18.816617
99166,66,Brzozówka - Olszynowa,53.028417970694,18.8228014111519
99168,68,Szembekowo - Osiedlowa,53.0317554096502,18.8358020782471
99171,71,Szembekowo - Sklep,53.0391665362399,18.8412925601006
99172,72,Szembekowo - OSP,53.043611,18.843014
99174,74,Szembekowo - Skrzyżowanie,53.050421,18.844947
99177,77,Szembekowo,53.0501139631848,18.8359844684601
99025,25,Krobia - Radosna,53.0399519281048,18.7863716483116
99027,27,Młyniec II - Nad Doliną,53.0501913544494,18.7948930263519
99029,29,Młyniec II - Dolina Drwęcy,53.0571559991767,18.8044792413712
99033,33,Młyniec I,53.0675041557332,18.8063192367554
99035,35,Młyniec I - Żwirownia,53.0578129069873,18.7900301814079
19904,04,Grębocin - Pętla,53.057688,18.718947
77726,26,Kamionki Małe III,53.1305708737502,18.7413668632507
89902,02,Kamionki Małe II,53.1220213800292,18.7372255325317
88902,02,Turzno - Kasztanowa,53.1174819893111,18.7318933010101
77715,15,Turzno - Pałac,53.1096818104422,18.7264886498451
88702,02,Gostkowo III,53.1055098647189,18.7078982591629
77724,24,Gostkowo - Kościół,53.1003664306327,18.6902976036072
88602,02,Gostkowo I,53.0941206955296,18.6776053905487
88502,02,Papowo Toruńskie - Sołectwo,53.086814064198,18.667927980423
88101,01,Papowo Toruńskie - Kościół,53.079100162976,18.6585268378258
52404,04,Chełmska,53.040238,18.698399
522001,01,Ostrołęcka,53.0356837073195,18.7017130851746
52004,04,Pilska,53.037907,18.69544
49501,01,Gen. Orlicza-Dreszera,52.990473,18.607598
99138,38,Dobrzejewice - Cmentarz,53.0037187054563,18.8485962152481
99140,40,Łążyn II,53.0014460566955,18.8643729686737
99142,42,Łążyn I,53.0002096080443,18.8907873630524
99144,44,Zębowo III,53.0041125329936,18.9059042930603
99146,46,Zębowo - Szkoła,53.0065399807833,18.9227056503296
99148,48,Zębowo II,52.99533933469,18.9204847812653
99150,50,Zębowo I,52.9911934388615,18.9165607094765
99152,52,Kazimierzewo,52.9842294401746,18.9138114452362
99154,54,Bartoszewo,52.9754570471444,18.9107751846313
99156,56,Zębówiec,52.9694500314492,18.9050607383251
99155,55,Zębówiec,52.969193192323,18.9046543836594
99153,53,Bartoszewo,52.9753019961992,18.9108610153198
99151,51,Kazimierzewo,52.9841842262205,18.9138543605804
99149,49,Zębowo I,52.9912111986098,18.9166653156281
99147,47,Zębowo II,52.9952699168135,18.9205008745193
99145,45,Zębowo - Szkoła,53.0064237762873,18.9227700233459
99143,43,Zębowo III,53.0040156904897,18.9055502414703
99141,41,Łążyn I,53.0002386633797,18.8908624649048
99139,39,Łążyn II,53.0014912525811,18.8641583919525
99137,37,Dobrzejewice - Cmentarz,53.0037961800098,18.8485157489777
08302,02,Okólna,52.986381,18.616051
